ID,FULL_NAME,FIRST_DEPTH_NAME,SECOND_DEPTH_NAME,THIRD_DEPTH_NAME,FOURTH_DEPTH_NAME
19184,경상남도 함안군 칠원읍 구성리,경상남도 함안군,칠원읍,구성리,""
19185,경상남도 함안군 칠원읍 용산리,경상남도 함안군,칠원읍,용산리,""
19186,경상남도 함안군 칠원읍 유원리,경상남도 함안군,칠원읍,유원리,""
19187,경상남도 함안군 칠원읍 장암리,경상남도 함안군,칠원읍,장암리,""
19188,경상남도 함안군 칠원읍 오곡리,경상남도 함안군,칠원읍,오곡리,""
19189,경상남도 함안군 칠원읍 예곡리,경상남도 함안군,칠원읍,예곡리,""
19190,경상남도 함안군 칠원읍 용정리,경상남도 함안군,칠원읍,용정리,""
19191,경상남도 함안군 칠원읍 무기리,경상남도 함안군,칠원읍,무기리,""
19192,경상남도 함안군 칠원읍 운서리,경상남도 함안군,칠원읍,운서리,""
19193,경상남도 함안군 칠원읍 운곡리,경상남도 함안군,칠원읍,운곡리,""
19194,경상남도 함안군 함안면,경상남도 함안군,함안면,"",""
19195,경상남도 함안군 함안면 봉성리,경상남도 함안군,함안면,봉성리,""
19196,경상남도 함안군 함안면 북촌리,경상남도 함안군,함안면,북촌리,""
19197,경상남도 함안군 함안면 괴산리,경상남도 함안군,함안면,괴산리,""
19198,경상남도 함안군 함안면 대산리,경상남도 함안군,함안면,대산리,""
19199,경상남도 함안군 함안면 강명리,경상남도 함안군,함안면,강명리,""
19200,경상남도 함안군 함안면 파수리,경상남도 함안군,함안면,파수리,""
19201,경상남도 함안군 군북면,경상남도 함안군,군북면,"",""
19202,경상남도 함안군 군북면 덕대리,경상남도 함안군,군북면,덕대리,""
19203,경상남도 함안군 군북면 중암리,경상남도 함안군,군북면,중암리,""
19204,경상남도 함안군 군북면 소포리,경상남도 함안군,군북면,소포리,""
19205,경상남도 함안군 군북면 동촌리,경상남도 함안군,군북면,동촌리,""
19206,경상남도 함안군 군북면 사촌리,경상남도 함안군,군북면,사촌리,""
19207,경상남도 함안군 군북면 오곡리,경상남도 함안군,군북면,오곡리,""
19208,경상남도 함안군 군북면 명관리,경상남도 함안군,군북면,명관리,""
19209,경상남도 함안군 군북면 모로리,경상남도 함안군,군북면,모로리,""
19210,경상남도 함안군 군북면 사도리,경상남도 함안군,군북면,사도리,""
19211,경상남도 함안군 군북면 장지리,경상남도 함안군,군북면,장지리,""
19212,경상남도 함안군 군북면 유현리,경상남도 함안군,군북면,유현리,""
19213,경상남도 함안군 군북면 월촌리,경상남도 함안군,군북면,월촌리,""
19214,경상남도 함안군 군북면 박곡리,경상남도 함안군,군북면,박곡리,""
19215,경상남도 함안군 군북면 수곡리,경상남도 함안군,군북면,수곡리,""
19216,경상남도 함안군 군북면 영운리,경상남도 함안군,군북면,영운리,""
19217,경상남도 함안군 군북면 하림리,경상남도 함안군,군북면,하림리,""
19218,경상남도 함안군 군북면 원북리,경상남도 함안군,군북면,원북리,""
19219,경상남도 함안군 법수면,경상남도 함안군,법수면,"",""
19220,경상남도 함안군 법수면 강주리,경상남도 함안군,법수면,강주리,""
19221,경상남도 함안군 법수면 우거리,경상남도 함안군,법수면,우거리,""
19222,경상남도 함안군 법수면 윤내리,경상남도 함안군,법수면,윤내리,""
19223,경상남도 함안군 법수면 윤외리,경상남도 함안군,법수면,윤외리,""
19224,경상남도 함안군 법수면 주물리,경상남도 함안군,법수면,주물리,""
19225,경상남도 함안군 법수면 대송리,경상남도 함안군,법수면,대송리,""
19226,경상남도 함안군 법수면 백산리,경상남도 함안군,법수면,백산리,""
19227,경상남도 함안군 법수면 사정리,경상남도 함안군,법수면,사정리,""
19228,경상남도 함안군 법수면 황사리,경상남도 함안군,법수면,황사리,""
19229,경상남도 함안군 대산면,경상남도 함안군,대산면,"",""
19230,경상남도 함안군 대산면 부목리,경상남도 함안군,대산면,부목리,""
19231,경상남도 함안군 대산면 대사리,경상남도 함안군,대산면,대사리,""
19232,경상남도 함안군 대산면 평림리,경상남도 함안군,대산면,평림리,""
19233,경상남도 함안군 대산면 옥렬리,경상남도 함안군,대산면,옥렬리,""
19234,경상남도 함안군 대산면 하기리,경상남도 함안군,대산면,하기리,""
19235,경상남도 함안군 대산면 서촌리,경상남도 함안군,대산면,서촌리,""
19236,경상남도 함안군 대산면 구혜리,경상남도 함안군,대산면,구혜리,""
19237,경상남도 함안군 대산면 장암리,경상남도 함안군,대산면,장암리,""
19238,경상남도 함안군 칠서면,경상남도 함안군,칠서면,"",""
19239,경상남도 함안군 칠서면 회산리,경상남도 함안군,칠서면,회산리,""
19240,경상남도 함안군 칠서면 무릉리,경상남도 함안군,칠서면,무릉리,""
19241,경상남도 함안군 칠서면 구포리,경상남도 함안군,칠서면,구포리,""
19242,경상남도 함안군 칠서면 태곡리,경상남도 함안군,칠서면,태곡리,""
19243,경상남도 함안군 칠서면 대치리,경상남도 함안군,칠서면,대치리,""
19244,경상남도 함안군 칠서면 계내리,경상남도 함안군,칠서면,계내리,""
19245,경상남도 함안군 칠서면 용성리,경상남도 함안군,칠서면,용성리,""
19246,경상남도 함안군 칠서면 이룡리,경상남도 함안군,칠서면,이룡리,""
19247,경상남도 함안군 칠서면 청계리,경상남도 함안군,칠서면,청계리,""
19248,경상남도 함안군 칠북면,경상남도 함안군,칠북면,"",""
19249,경상남도 함안군 칠북면 화천리,경상남도 함안군,칠북면,화천리,""
19250,경상남도 함안군 칠북면 덕남리,경상남도 함안군,칠북면,덕남리,""
19251,경상남도 함안군 칠북면 이령리,경상남도 함안군,칠북면,이령리,""
19252,경상남도 함안군 칠북면 봉촌리,경상남도 함안군,칠북면,봉촌리,""
19253,경상남도 함안군 칠북면 검단리,경상남도 함안군,칠북면,검단리,""
19254,경상남도 함안군 칠북면 가연리,경상남도 함안군,칠북면,가연리,""
19255,경상남도 함안군 칠북면 영동리,경상남도 함안군,칠북면,영동리,""
19256,경상남도 함안군 산인면,경상남도 함안군,산인면,"",""
19257,경상남도 함안군 산인면 입곡리,경상남도 함안군,산인면,입곡리,""
19258,경상남도 함안군 산인면 신산리,경상남도 함안군,산인면,신산리,""
19259,경상남도 함안군 산인면 모곡리,경상남도 함안군,산인면,모곡리,""
19260,경상남도 함안군 산인면 송정리,경상남도 함안군,산인면,송정리,""
19261,경상남도 함안군 산인면 내인리,경상남도 함안군,산인면,내인리,""
19262,경상남도 함안군 산인면 부봉리,경상남도 함안군,산인면,부봉리,""
19263,경상남도 함안군 산인면 운곡리,경상남도 함안군,산인면,운곡리,""
19264,경상남도 함안군 여항면,경상남도 함안군,여항면,"",""
19265,경상남도 함안군 여항면 외암리,경상남도 함안군,여항면,외암리,""
19266,경상남도 함안군 여항면 내곡리,경상남도 함안군,여항면,내곡리,""
19267,경상남도 함안군 여항면 주서리,경상남도 함안군,여항면,주서리,""
19268,경상남도 함안군 여항면 주동리,경상남도 함안군,여항면,주동리,""
19269,경상남도 창녕군,경상남도 창녕군,"","",""
19270,경상남도 창녕군 창녕읍,경상남도 창녕군,창녕읍,"",""
19271,경상남도 창녕군 창녕읍 송현리,경상남도 창녕군,창녕읍,송현리,""
19272,경상남도 창녕군 창녕읍 교리,경상남도 창녕군,창녕읍,교리,""
19273,경상남도 창녕군 창녕읍 말흘리,경상남도 창녕군,창녕읍,말흘리,""
19274,경상남도 창녕군 창녕읍 교상리,경상남도 창녕군,창녕읍,교상리,""
19275,경상남도 창녕군 창녕읍 술정리,경상남도 창녕군,창녕읍,술정리,""
19276,경상남도 창녕군 창녕읍 직교리,경상남도 창녕군,창녕읍,직교리,""
19277,경상남도 창녕군 창녕읍 조산리,경상남도 창녕군,창녕읍,조산리,""
19278,경상남도 창녕군 창녕읍 도야리,경상남도 창녕군,창녕읍,도야리,""
19279,경상남도 창녕군 창녕읍 하리,경상남도 창녕군,창녕읍,하리,""
19280,경상남도 창녕군 창녕읍 퇴천리,경상남도 창녕군,창녕읍,퇴천리,""
19281,경상남도 창녕군 창녕읍 탐하리,경상남도 창녕군,창녕읍,탐하리,""
19282,경상남도 창녕군 창녕읍 신촌리,경상남도 창녕군,창녕읍,신촌리,""
19283,경상남도 창녕군 창녕읍 용석리,경상남도 창녕군,창녕읍,용석리,""
19284,경상남도 창녕군 창녕읍 외부리,경상남도 창녕군,창녕읍,외부리,""
19285,경상남도 창녕군 창녕읍 옥천리,경상남도 창녕군,창녕읍,옥천리,""
19286,경상남도 창녕군 창녕읍 여초리,경상남도 창녕군,창녕읍,여초리,""
19287,경상남도 창녕군 창녕읍 교하리,경상남도 창녕군,창녕읍,교하리,""
19288,경상남도 창녕군 남지읍,경상남도 창녕군,남지읍,"",""
19289,경상남도 창녕군 남지읍 남지리,경상남도 창녕군,남지읍,남지리,""
19290,경상남도 창녕군 남지읍 마산리,경상남도 창녕군,남지읍,마산리,""
19291,경상남도 창녕군 남지읍 학계리,경상남도 창녕군,남지읍,학계리,""
19292,경상남도 창녕군 남지읍 용산리,경상남도 창녕군,남지읍,용산리,""
19293,경상남도 창녕군 남지읍 신전리,경상남도 창녕군,남지읍,신전리,""
19294,경상남도 창녕군 남지읍 성사리,경상남도 창녕군,남지읍,성사리,""
19295,경상남도 창녕군 남지읍 아지리,경상남도 창녕군,남지읍,아지리,""
19296,경상남도 창녕군 남지읍 고곡리,경상남도 창녕군,남지읍,고곡리,""
19297,경상남도 창녕군 남지읍 수개리,경상남도 창녕군,남지읍,수개리,""
19298,경상남도 창녕군 남지읍 시남리,경상남도 창녕군,남지읍,시남리,""
19299,경상남도 창녕군 남지읍 칠현리,경상남도 창녕군,남지읍,칠현리,""
19300,경상남도 창녕군 남지읍 반포리,경상남도 창녕군,남지읍,반포리,""
19301,경상남도 창녕군 남지읍 대곡리,경상남도 창녕군,남지읍,대곡리,""
19302,경상남도 창녕군 남지읍 월하리,경상남도 창녕군,남지읍,월하리,""
19303,경상남도 창녕군 고암면,경상남도 창녕군,고암면,"",""
19304,경상남도 창녕군 고암면 중대리,경상남도 창녕군,고암면,중대리,""
19305,경상남도 창녕군 고암면 억만리,경상남도 창녕군,고암면,억만리,""
19306,경상남도 창녕군 고암면 원촌리,경상남도 창녕군,고암면,원촌리,""
19307,경상남도 창녕군 고암면 대암리,경상남도 창녕군,고암면,대암리,""
19308,경상남도 창녕군 고암면 간상리,경상남도 창녕군,고암면,간상리,""
19309,경상남도 창녕군 고암면 우천리,경상남도 창녕군,고암면,우천리,""
19310,경상남도 창녕군 고암면 계상리,경상남도 창녕군,고암면,계상리,""
19311,경상남도 창녕군 고암면 감리,경상남도 창녕군,고암면,감리,""
19312,경상남도 창녕군 성산면,경상남도 창녕군,성산면,"",""
19313,경상남도 창녕군 성산면 냉천리,경상남도 창녕군,성산면,냉천리,""
19314,경상남도 창녕군 성산면 정녕리,경상남도 창녕군,성산면,정녕리,""
19315,경상남도 창녕군 성산면 대견리,경상남도 창녕군,성산면,대견리,""
19316,경상남도 창녕군 성산면 후천리,경상남도 창녕군,성산면,후천리,""
19317,경상남도 창녕군 성산면 대산리,경상남도 창녕군,성산면,대산리,""
19318,경상남도 창녕군 성산면 연당리,경상남도 창녕군,성산면,연당리,""
19319,경상남도 창녕군 성산면 운봉리,경상남도 창녕군,성산면,운봉리,""
19320,경상남도 창녕군 성산면 방리,경상남도 창녕군,성산면,방리,""
19321,경상남도 창녕군 성산면 가복리,경상남도 창녕군,성산면,가복리,""
19322,경상남도 창녕군 대합면,경상남도 창녕군,대합면,"",""
19323,경상남도 창녕군 대합면 십이리,경상남도 창녕군,대합면,십이리,""
19324,경상남도 창녕군 대합면 등지리,경상남도 창녕군,대합면,등지리,""
19325,경상남도 창녕군 대합면 장기리,경상남도 창녕군,대합면,장기리,""
19326,경상남도 창녕군 대합면 모전리,경상남도 창녕군,대합면,모전리,""
19327,경상남도 창녕군 대합면 소야리,경상남도 창녕군,대합면,소야리,""
19328,경상남도 창녕군 대합면 주매리,경상남도 창녕군,대합면,주매리,""
19329,경상남도 창녕군 대합면 퇴산리,경상남도 창녕군,대합면,퇴산리,""
19330,경상남도 창녕군 대합면 신당리,경상남도 창녕군,대합면,신당리,""
19331,경상남도 창녕군 대합면 평지리,경상남도 창녕군,대합면,평지리,""
19332,경상남도 창녕군 대합면 도개리,경상남도 창녕군,대합면,도개리,""
19333,경상남도 창녕군 대합면 내울리,경상남도 창녕군,대합면,내울리,""
19334,경상남도 창녕군 대합면 목단리,경상남도 창녕군,대합면,목단리,""
19335,경상남도 창녕군 대합면 이방리,경상남도 창녕군,대합면,이방리,""
19336,경상남도 창녕군 대합면 대곡리,경상남도 창녕군,대합면,대곡리,""
19337,경상남도 창녕군 대합면 대동리,경상남도 창녕군,대합면,대동리,""
19338,경상남도 창녕군 대합면 합리,경상남도 창녕군,대합면,합리,""
19339,경상남도 창녕군 이방면,경상남도 창녕군,이방면,"",""
19340,경상남도 창녕군 이방면 안리,경상남도 창녕군,이방면,안리,""
19341,경상남도 창녕군 이방면 동산리,경상남도 창녕군,이방면,동산리,""
19342,경상남도 창녕군 이방면 석리,경상남도 창녕군,이방면,석리,""
19343,경상남도 창녕군 이방면 현창리,경상남도 창녕군,이방면,현창리,""
19344,경상남도 창녕군 이방면 성산리,경상남도 창녕군,이방면,성산리,""
19345,경상남도 창녕군 이방면 상리,경상남도 창녕군,이방면,상리,""
19346,경상남도 창녕군 이방면 모곡리,경상남도 창녕군,이방면,모곡리,""
19347,경상남도 창녕군 이방면 옥천리,경상남도 창녕군,이방면,옥천리,""
19348,경상남도 창녕군 이방면 초곡리,경상남도 창녕군,이방면,초곡리,""
19349,경상남도 창녕군 이방면 거남리,경상남도 창녕군,이방면,거남리,""
19350,경상남도 창녕군 이방면 송곡리,경상남도 창녕군,이방면,송곡리,""
19351,경상남도 창녕군 이방면 장천리,경상남도 창녕군,이방면,장천리,""
19352,경상남도 창녕군 이방면 등림리,경상남도 창녕군,이방면,등림리,""
19353,경상남도 창녕군 유어면,경상남도 창녕군,유어면,"",""
19354,경상남도 창녕군 유어면 부곡리,경상남도 창녕군,유어면,부곡리,""
19355,경상남도 창녕군 유어면 미구리,경상남도 창녕군,유어면,미구리,""
19356,경상남도 창녕군 유어면 가항리,경상남도 창녕군,유어면,가항리,""
19357,경상남도 창녕군 유어면 세진리,경상남도 창녕군,유어면,세진리,""
19358,경상남도 창녕군 유어면 대대리,경상남도 창녕군,유어면,대대리,""
19359,경상남도 창녕군 유어면 선소리,경상남도 창녕군,유어면,선소리,""
19360,경상남도 창녕군 유어면 진창리,경상남도 창녕군,유어면,진창리,""
19361,경상남도 창녕군 유어면 광산리,경상남도 창녕군,유어면,광산리,""
19362,경상남도 창녕군 유어면 풍조리,경상남도 창녕군,유어면,풍조리,""
19363,경상남도 창녕군 대지면,경상남도 창녕군,대지면,"",""
19364,경상남도 창녕군 대지면 모산리,경상남도 창녕군,대지면,모산리,""
19365,경상남도 창녕군 대지면 왕산리,경상남도 창녕군,대지면,왕산리,""
19366,경상남도 창녕군 대지면 석리,경상남도 창녕군,대지면,석리,""
19367,경상남도 창녕군 대지면 창산리,경상남도 창녕군,대지면,창산리,""
19368,경상남도 창녕군 대지면 효정리,경상남도 창녕군,대지면,효정리,""
19369,경상남도 창녕군 대지면 본초리,경상남도 창녕군,대지면,본초리,""
19370,경상남도 창녕군 대지면 구미리,경상남도 창녕군,대지면,구미리,""
19371,경상남도 창녕군 대지면 용소리,경상남도 창녕군,대지면,용소리,""
19372,경상남도 창녕군 계성면,경상남도 창녕군,계성면,"",""
19373,경상남도 창녕군 계성면 명리,경상남도 창녕군,계성면,명리,""
19374,경상남도 창녕군 계성면 사리,경상남도 창녕군,계성면,사리,""
19375,경상남도 창녕군 계성면 신당리,경상남도 창녕군,계성면,신당리,""
19376,경상남도 창녕군 계성면 계성리,경상남도 창녕군,계성면,계성리,""
19377,경상남도 창녕군 계성면 광계리,경상남도 창녕군,계성면,광계리,""
19378,경상남도 창녕군 계성면 봉산리,경상남도 창녕군,계성면,봉산리,""
19379,경상남도 창녕군 영산면,경상남도 창녕군,영산면,"",""
19380,경상남도 창녕군 영산면 서리,경상남도 창녕군,영산면,서리,""
19381,경상남도 창녕군 영산면 구계리,경상남도 창녕군,영산면,구계리,""
19382,경상남도 창녕군 영산면 교리,경상남도 창녕군,영산면,교리,""
19383,경상남도 창녕군 영산면 성내리,경상남도 창녕군,영산면,성내리,""
19384,경상남도 창녕군 영산면 동리,경상남도 창녕군,영산면,동리,""
19385,경상남도 창녕군 영산면 죽사리,경상남도 창녕군,영산면,죽사리,""
19386,경상남도 창녕군 영산면 신제리,경상남도 창녕군,영산면,신제리,""
19387,경상남도 창녕군 영산면 월령리,경상남도 창녕군,영산면,월령리,""
19388,경상남도 창녕군 영산면 봉암리,경상남도 창녕군,영산면,봉암리,""
19389,경상남도 창녕군 장마면,경상남도 창녕군,장마면,"",""
19390,경상남도 창녕군 장마면 강리,경상남도 창녕군,장마면,강리,""
19391,경상남도 창녕군 장마면 유리,경상남도 창녕군,장마면,유리,""
19392,경상남도 창녕군 장마면 장가리,경상남도 창녕군,장마면,장가리,""
19393,경상남도 창녕군 장마면 초곡리,경상남도 창녕군,장마면,초곡리,""
19394,경상남도 창녕군 장마면 산지리,경상남도 창녕군,장마면,산지리,""
19395,경상남도 창녕군 장마면 신구리,경상남도 창녕군,장마면,신구리,""
19396,경상남도 창녕군 장마면 동정리,경상남도 창녕군,장마면,동정리,""
19397,경상남도 창녕군 장마면 대봉리,경상남도 창녕군,장마면,대봉리,""
19398,경상남도 창녕군 도천면,경상남도 창녕군,도천면,"",""
19399,경상남도 창녕군 도천면 도천리,경상남도 창녕군,도천면,도천리,""
19400,경상남도 창녕군 도천면 일리,경상남도 창녕군,도천면,일리,""
19401,경상남도 창녕군 도천면 덕곡리,경상남도 창녕군,도천면,덕곡리,""
19402,경상남도 창녕군 도천면 예리,경상남도 창녕군,도천면,예리,""
19403,경상남도 창녕군 도천면 어만리,경상남도 창녕군,도천면,어만리,""
19404,경상남도 창녕군 도천면 논리,경상남도 창녕군,도천면,논리,""
19405,경상남도 창녕군 도천면 우강리,경상남도 창녕군,도천면,우강리,""
19406,경상남도 창녕군 도천면 송진리,경상남도 창녕군,도천면,송진리,""
19407,경상남도 창녕군 길곡면,경상남도 창녕군,길곡면,"",""
19408,경상남도 창녕군 길곡면 증산리,경상남도 창녕군,길곡면,증산리,""
19409,경상남도 창녕군 길곡면 오호리,경상남도 창녕군,길곡면,오호리,""
19410,경상남도 창녕군 길곡면 길곡리,경상남도 창녕군,길곡면,길곡리,""
19411,경상남도 창녕군 길곡면 마천리,경상남도 창녕군,길곡면,마천리,""
19412,경상남도 창녕군 부곡면,경상남도 창녕군,부곡면,"",""
19413,경상남도 창녕군 부곡면 부곡리,경상남도 창녕군,부곡면,부곡리,""
19414,경상남도 창녕군 부곡면 거문리,경상남도 창녕군,부곡면,거문리,""
19415,경상남도 창녕군 부곡면 사창리,경상남도 창녕군,부곡면,사창리,""
19416,경상남도 창녕군 부곡면 온정리,경상남도 창녕군,부곡면,온정리,""
19417,경상남도 창녕군 부곡면 청암리,경상남도 창녕군,부곡면,청암리,""
19418,경상남도 창녕군 부곡면 노리,경상남도 창녕군,부곡면,노리,""
19419,경상남도 창녕군 부곡면 학포리,경상남도 창녕군,부곡면,학포리,""
19420,경상남도 창녕군 부곡면 구산리,경상남도 창녕군,부곡면,구산리,""
19421,경상남도 창녕군 부곡면 비봉리,경상남도 창녕군,부곡면,비봉리,""
19422,경상남도 창녕군 부곡면 수다리,경상남도 창녕군,부곡면,수다리,""
19423,경상남도 고성군,경상남도 고성군,"","",""
19424,경상남도 고성군 고성읍,경상남도 고성군,고성읍,"",""
19425,경상남도 고성군 고성읍 성내리,경상남도 고성군,고성읍,성내리,""
19426,경상남도 고성군 고성읍 서외리,경상남도 고성군,고성읍,서외리,""
19427,경상남도 고성군 고성읍 수남리,경상남도 고성군,고성읍,수남리,""
19428,경상남도 고성군 고성읍 동외리,경상남도 고성군,고성읍,동외리,""
19429,경상남도 고성군 고성읍 송학리,경상남도 고성군,고성읍,송학리,""
19430,경상남도 고성군 고성읍 기월리,경상남도 고성군,고성읍,기월리,""
19431,경상남도 고성군 고성읍 교사리,경상남도 고성군,고성읍,교사리,""
19432,경상남도 고성군 고성읍 무량리,경상남도 고성군,고성읍,무량리,""
19433,경상남도 고성군 고성읍 덕선리,경상남도 고성군,고성읍,덕선리,""
19434,경상남도 고성군 고성읍 대평리,경상남도 고성군,고성읍,대평리,""
19435,경상남도 고성군 고성읍 우산리,경상남도 고성군,고성읍,우산리,""
19436,경상남도 고성군 고성읍 죽계리,경상남도 고성군,고성읍,죽계리,""
19437,경상남도 고성군 고성읍 율대리,경상남도 고성군,고성읍,율대리,""
19438,경상남도 고성군 고성읍 월평리,경상남도 고성군,고성읍,월평리,""
19439,경상남도 고성군 고성읍 신월리,경상남도 고성군,고성읍,신월리,""
19440,경상남도 고성군 고성읍 이당리,경상남도 고성군,고성읍,이당리,""
19441,경상남도 고성군 고성읍 대독리,경상남도 고성군,고성읍,대독리,""
19442,경상남도 고성군 삼산면,경상남도 고성군,삼산면,"",""
19443,경상남도 고성군 삼산면 병산리,경상남도 고성군,삼산면,병산리,""
19444,경상남도 고성군 삼산면 두포리,경상남도 고성군,삼산면,두포리,""
19445,경상남도 고성군 삼산면 미룡리,경상남도 고성군,삼산면,미룡리,""
19446,경상남도 고성군 삼산면 삼봉리,경상남도 고성군,삼산면,삼봉리,""
19447,경상남도 고성군 삼산면 장치리,경상남도 고성군,삼산면,장치리,""
19448,경상남도 고성군 삼산면 판곡리,경상남도 고성군,삼산면,판곡리,""
19449,경상남도 고성군 하일면,경상남도 고성군,하일면,"",""
19450,경상남도 고성군 하일면 학림리,경상남도 고성군,하일면,학림리,""
19451,경상남도 고성군 하일면 수양리,경상남도 고성군,하일면,수양리,""
19452,경상남도 고성군 하일면 용태리,경상남도 고성군,하일면,용태리,""
19453,경상남도 고성군 하일면 송천리,경상남도 고성군,하일면,송천리,""
19454,경상남도 고성군 하일면 오방리,경상남도 고성군,하일면,오방리,""
19455,경상남도 고성군 하일면 춘암리,경상남도 고성군,하일면,춘암리,""
19456,경상남도 고성군 하일면 동화리,경상남도 고성군,하일면,동화리,""
19457,경상남도 고성군 하이면,경상남도 고성군,하이면,"",""
19458,경상남도 고성군 하이면 덕호리,경상남도 고성군,하이면,덕호리,""
19459,경상남도 고성군 하이면 덕명리,경상남도 고성군,하이면,덕명리,""
19460,경상남도 고성군 하이면 월흥리,경상남도 고성군,하이면,월흥리,""
19461,경상남도 고성군 하이면 사곡리,경상남도 고성군,하이면,사곡리,""
19462,경상남도 고성군 하이면 석지리,경상남도 고성군,하이면,석지리,""
19463,경상남도 고성군 하이면 와룡리,경상남도 고성군,하이면,와룡리,""
19464,경상남도 고성군 하이면 봉현리,경상남도 고성군,하이면,봉현리,""
19465,경상남도 고성군 하이면 봉원리,경상남도 고성군,하이면,봉원리,""
19466,경상남도 고성군 상리면,경상남도 고성군,상리면,"",""
19467,경상남도 고성군 상리면 척번정리,경상남도 고성군,상리면,척번정리,""
19468,경상남도 고성군 상리면 고봉리,경상남도 고성군,상리면,고봉리,""
19469,경상남도 고성군 상리면 신촌리,경상남도 고성군,상리면,신촌리,""
19470,경상남도 고성군 상리면 오산리,경상남도 고성군,상리면,오산리,""
19471,경상남도 고성군 상리면 동산리,경상남도 고성군,상리면,동산리,""
19472,경상남도 고성군 상리면 망림리,경상남도 고성군,상리면,망림리,""
19473,경상남도 고성군 상리면 무선리,경상남도 고성군,상리면,무선리,""
19474,경상남도 고성군 상리면 자은리,경상남도 고성군,상리면,자은리,""
19475,경상남도 고성군 상리면 부포리,경상남도 고성군,상리면,부포리,""
19476,경상남도 고성군 대가면,경상남도 고성군,대가면,"",""
19477,경상남도 고성군 대가면 척정리,경상남도 고성군,대가면,척정리,""
19478,경상남도 고성군 대가면 금산리,경상남도 고성군,대가면,금산리,""
19479,경상남도 고성군 대가면 암전리,경상남도 고성군,대가면,암전리,""
19480,경상남도 고성군 대가면 유흥리,경상남도 고성군,대가면,유흥리,""
19481,경상남도 고성군 대가면 양화리,경상남도 고성군,대가면,양화리,""
19482,경상남도 고성군 대가면 연지리,경상남도 고성군,대가면,연지리,""
19483,경상남도 고성군 대가면 송계리,경상남도 고성군,대가면,송계리,""
19484,경상남도 고성군 대가면 갈천리,경상남도 고성군,대가면,갈천리,""
19485,경상남도 고성군 대가면 신전리,경상남도 고성군,대가면,신전리,""
19486,경상남도 고성군 영현면,경상남도 고성군,영현면,"",""
19487,경상남도 고성군 영현면 침점리,경상남도 고성군,영현면,침점리,""
19488,경상남도 고성군 영현면 추계리,경상남도 고성군,영현면,추계리,""
19489,경상남도 고성군 영현면 봉발리,경상남도 고성군,영현면,봉발리,""
19490,경상남도 고성군 영현면 대법리,경상남도 고성군,영현면,대법리,""
19491,경상남도 고성군 영현면 영부리,경상남도 고성군,영현면,영부리,""
19492,경상남도 고성군 영현면 봉림리,경상남도 고성군,영현면,봉림리,""
19493,경상남도 고성군 영현면 신분리,경상남도 고성군,영현면,신분리,""
19494,경상남도 고성군 영현면 연화리,경상남도 고성군,영현면,연화리,""
19495,경상남도 고성군 영오면,경상남도 고성군,영오면,"",""
19496,경상남도 고성군 영오면 영대리,경상남도 고성군,영오면,영대리,""
19497,경상남도 고성군 영오면 오서리,경상남도 고성군,영오면,오서리,""
19498,경상남도 고성군 영오면 오동리,경상남도 고성군,영오면,오동리,""
19499,경상남도 고성군 영오면 영산리,경상남도 고성군,영오면,영산리,""
19500,경상남도 고성군 영오면 성곡리,경상남도 고성군,영오면,성곡리,""
19501,경상남도 고성군 영오면 연당리,경상남도 고성군,영오면,연당리,""
19502,경상남도 고성군 영오면 양산리,경상남도 고성군,영오면,양산리,""
19503,경상남도 고성군 개천면,경상남도 고성군,개천면,"",""
19504,경상남도 고성군 개천면 청광리,경상남도 고성군,개천면,청광리,""
19505,경상남도 고성군 개천면 나선리,경상남도 고성군,개천면,나선리,""
19506,경상남도 고성군 개천면 가천리,경상남도 고성군,개천면,가천리,""
19507,경상남도 고성군 개천면 봉치리,경상남도 고성군,개천면,봉치리,""
19508,경상남도 고성군 개천면 용안리,경상남도 고성군,개천면,용안리,""
19509,경상남도 고성군 개천면 북평리,경상남도 고성군,개천면,북평리,""
19510,경상남도 고성군 개천면 명성리,경상남도 고성군,개천면,명성리,""
19511,경상남도 고성군 개천면 예성리,경상남도 고성군,개천면,예성리,""
19512,경상남도 고성군 개천면 좌연리,경상남도 고성군,개천면,좌연리,""
19513,경상남도 고성군 구만면,경상남도 고성군,구만면,"",""
19514,경상남도 고성군 구만면 효락리,경상남도 고성군,구만면,효락리,""
19515,경상남도 고성군 구만면 주평리,경상남도 고성군,구만면,주평리,""
19516,경상남도 고성군 구만면 화림리,경상남도 고성군,구만면,화림리,""
19517,경상남도 고성군 구만면 저연리,경상남도 고성군,구만면,저연리,""
19518,경상남도 고성군 구만면 용와리,경상남도 고성군,구만면,용와리,""
19519,경상남도 고성군 구만면 광덕리,경상남도 고성군,구만면,광덕리,""
19520,경상남도 고성군 회화면,경상남도 고성군,회화면,"",""
19521,경상남도 고성군 회화면 배둔리,경상남도 고성군,회화면,배둔리,""
19522,경상남도 고성군 회화면 당항리,경상남도 고성군,회화면,당항리,""
19523,경상남도 고성군 회화면 봉동리,경상남도 고성군,회화면,봉동리,""
19524,경상남도 고성군 회화면 어신리,경상남도 고성군,회화면,어신리,""
19525,경상남도 고성군 회화면 삼덕리,경상남도 고성군,회화면,삼덕리,""
19526,경상남도 고성군 회화면 녹명리,경상남도 고성군,회화면,녹명리,""
19527,경상남도 고성군 마암면,경상남도 고성군,마암면,"",""
